VW_30cm,T_30cm,Class,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
999.00000,999.00000,Anomoly,,
